################################################################################
#
# This file has been generated by SpyGlass:
#     Report Created by: s267517
#     Report Created on: Thu Jan 13 16:19:42 2022
#     Working Directory: /home/s267517/assignment/riscv/gate/scan/syn/run/_snpDft_s267517.14525.0
#     Report Location  : ./sg_config/riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800/sg_dft_testpoint_analysis/spyglass_reports/dft/dft_data/dft_data_02.csv
#     SpyGlass Version : SpyGlass_vR-2020.12
#     Policy Name      : dft(SpyGlass_vR-2020.12)
#     Comment          : Flip-flop DFT Information
#
################################################################################
#CrossProbeTag:DFT_DATA_CSV_TAG
##Sheet_Prop: hidecols:1
##Sheet_Prop: cross-probe-data-col:1

TagId, Flip-flop Name, Bit Count, Scannability, Atspeed Participation, Shift-CP-Root, Capture-CP-Root, Atspeed-CP-Root, D-Cnt in capture, RST-Cnt in capture, PRE-Cnt in capture, Observability, Used, Shift-Sim, Capture-Sim, Atspeed-Sim
1859, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_operand_a_ex_o_reg_11_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1860, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_operand_a_ex_o_reg_15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1861, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_operand_a_ex_o_reg_22_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1862, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_operand_a_ex_o_reg_30_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1863, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_vec_mode_ex_o_reg_1_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1864, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_dot_op_c_ex_o_reg_5_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1865, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_dot_op_b_ex_o_reg_8_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1866, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_operand_b_ex_o_reg_17_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1867, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_operand_b_ex_o_reg_19_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1868, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_operand_a_ex_o_reg_28_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1869, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_operand_b_ex_o_reg_7_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1870, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_dot_op_b_ex_o_reg_7_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1871, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_operand_b_ex_o_reg_7_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1872, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_dot_op_b_ex_o_reg_17_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1873, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_operand_b_ex_o_reg_17_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1874, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_dot_op_b_ex_o_reg_1_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1875, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_operand_b_ex_o_reg_12_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1876, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_operand_b_ex_o_reg_5_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1877, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_dot_op_b_ex_o_reg_5_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1878, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_dot_op_b_ex_o_reg_4_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1879, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_operand_b_ex_o_reg_4_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1880, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_operand_b_ex_o_reg_4_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1881, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_dot_op_b_ex_o_reg_13_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1882, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_operand_b_ex_o_reg_13_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1883, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_dot_op_a_ex_o_reg_29_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1884, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_operand_a_ex_o_reg_29_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1885, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_operand_a_ex_o_reg_29_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1886, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_clpx_shift_ex_o_reg_1_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1887, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_clpx_shift_ex_o_reg_1_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1888, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_dot_op_b_ex_o_reg_3_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1889, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_dot_op_b_ex_o_reg_11_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1890, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_dot_op_c_ex_o_reg_0_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1891, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_operand_c_ex_o_reg_0_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1892, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_operand_c_ex_o_reg_0_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1893, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.alu_operator_ex_o_reg_1_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1894, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_operand_b_ex_o_reg_1_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1895, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_operand_b_ex_o_reg_16_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1896, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.id_stage_i.mult_operand_b_ex_o_reg_5_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1897, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.Cnt_DP_reg_0_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1898, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.State_SP_reg_1_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1899, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.State_SP_reg_0_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1900, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.Cnt_DP_reg_5_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1901, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.Cnt_DP_reg_4_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1902, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.Cnt_DP_reg_3_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1903, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.Cnt_DP_reg_2_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1904, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.Cnt_DP_reg_1_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1905, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.BReg_DP_reg_31_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1906, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.BReg_DP_reg_30_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1907, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.BReg_DP_reg_29_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1908, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.BReg_DP_reg_28_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1909, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.BReg_DP_reg_27_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1910, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.BReg_DP_reg_26_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1911, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.BReg_DP_reg_25_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1912, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.BReg_DP_reg_23_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
1913, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.ex_stage_i.alu_i.int_div_div_i.BReg_DP_reg_22_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->tied(0) D->01_cnt(yy-) SE->tied(0), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0, Q->X SI->0 D->X SE->0
